Index,Time,SPX
7836,2023-04-10 15:22:17.291701+00:00,4087.71
7837,2023-04-10 15:22:18.195009+00:00,4087.6201
7838,2023-04-10 15:22:19.022282+00:00,4087.6201
7839,2023-04-10 15:22:19.891881+00:00,4087.6299
7840,2023-04-10 15:22:20.720646+00:00,4087.6499
7841,2023-04-10 15:22:21.547920+00:00,4087.6699
7842,2023-04-10 15:22:22.415033+00:00,4087.6599
7843,2023-04-10 15:22:23.242746+00:00,4087.71
7844,2023-04-10 15:22:24.064463+00:00,4087.71
7845,2023-04-10 15:22:24.931118+00:00,4087.73
7846,2023-04-10 15:22:26.767050+00:00,4087.73
7847,2023-04-10 15:22:27.590402+00:00,4087.77
7848,2023-04-10 15:22:28.410882+00:00,4087.79
7849,2023-04-10 15:22:29.238527+00:00,4087.79
7850,2023-04-10 15:22:30.105225+00:00,4087.79
7851,2023-04-10 15:22:30.929258+00:00,4087.78
7852,2023-04-10 15:22:31.830666+00:00,4087.74
7853,2023-04-10 15:22:32.657511+00:00,4087.77
7854,2023-04-10 15:22:33.520130+00:00,4087.78
7855,2023-04-10 15:22:34.346087+00:00,4087.8601
7856,2023-04-10 15:22:35.171988+00:00,4087.9099
7857,2023-04-10 15:22:36.045253+00:00,4087.9099
7858,2023-04-10 15:22:36.932447+00:00,4087.9299
7859,2023-04-10 15:22:37.799088+00:00,4087.8601
7860,2023-04-10 15:22:38.667197+00:00,4087.8601
7861,2023-04-10 15:22:39.496357+00:00,4087.8799
7862,2023-04-10 15:22:40.321311+00:00,4087.9199
7863,2023-04-10 15:22:41.162802+00:00,4087.9199
7864,2023-04-10 15:22:42.023561+00:00,4087.9199
7865,2023-04-10 15:22:42.894138+00:00,4087.9399
7866,2023-04-10 15:22:43.721364+00:00,4087.98
7867,2023-04-10 15:22:44.551024+00:00,4087.96
7868,2023-04-10 15:22:45.371719+00:00,4087.99
7869,2023-04-10 15:22:46.199540+00:00,4088.0701
7870,2023-04-10 15:22:47.029308+00:00,4088.0701
7871,2023-04-10 15:22:47.856273+00:00,4088.1201
7872,2023-04-10 15:22:48.677842+00:00,4088.1299
7873,2023-04-10 15:22:49.504299+00:00,4088.1001
7874,2023-04-10 15:22:50.374238+00:00,4088.1299
7875,2023-04-10 15:22:51.200253+00:00,4088.1201
7876,2023-04-10 15:22:52.029861+00:00,4088.1201
7877,2023-04-10 15:22:52.865102+00:00,4088.1499
7878,2023-04-10 15:22:53.695245+00:00,4088.22
7879,2023-04-10 15:22:54.570228+00:00,4088.22
7880,2023-04-10 15:22:55.461461+00:00,4088.22
7881,2023-04-10 15:22:56.288308+00:00,4088.1499
7882,2023-04-10 15:22:57.114098+00:00,4088.1201
7883,2023-04-10 15:22:57.982522+00:00,4088.1201
7884,2023-04-10 15:22:58.812263+00:00,4088.1899
7885,2023-04-10 15:22:59.675967+00:00,4088.2
7886,2023-04-10 15:23:00.505766+00:00,4088.1799
7887,2023-04-10 15:23:01.335978+00:00,4088.1699
7888,2023-04-10 15:23:02.199045+00:00,4088.22
7889,2023-04-10 15:23:03.101143+00:00,4088.22
7890,2023-04-10 15:23:03.931339+00:00,4088.26
7891,2023-04-10 15:23:04.753712+00:00,4088.27
7892,2023-04-10 15:23:05.619594+00:00,4088.28
7893,2023-04-10 15:23:06.489869+00:00,4088.1499
7894,2023-04-10 15:23:07.352835+00:00,4088.1599
7895,2023-04-10 15:23:08.215680+00:00,4088.1001
7896,2023-04-10 15:23:09.039556+00:00,4088.1001
7897,2023-04-10 15:23:09.873222+00:00,4088.0701
7898,2023-04-10 15:23:10.774284+00:00,4087.99
7899,2023-04-10 15:23:11.668040+00:00,4087.8601
7900,2023-04-10 15:23:12.496228+00:00,4087.78
7901,2023-04-10 15:23:13.324333+00:00,4087.7
7902,2023-04-10 15:23:14.150919+00:00,4087.76
7903,2023-04-10 15:23:15.016744+00:00,4087.76
7904,2023-04-10 15:23:15.868768+00:00,4087.75
7905,2023-04-10 15:23:16.738294+00:00,4087.78
7906,2023-04-10 15:23:17.564737+00:00,4087.77
7907,2023-04-10 15:23:18.425417+00:00,4087.73
7908,2023-04-10 15:23:19.293197+00:00,4087.72
7909,2023-04-10 15:23:20.114642+00:00,4087.6299
7910,2023-04-10 15:23:20.948594+00:00,4087.6299
7911,2023-04-10 15:23:21.777431+00:00,4087.4299
7912,2023-04-10 15:23:22.677947+00:00,4087.3501
7913,2023-04-10 15:23:23.504525+00:00,4087.3201
7914,2023-04-10 15:23:24.377166+00:00,4087.25
7915,2023-04-10 15:23:25.202330+00:00,4087.22
7916,2023-04-10 15:23:26.031683+00:00,4087.22
7917,2023-04-10 15:23:26.880052+00:00,4087.2
7918,2023-04-10 15:23:27.706713+00:00,4087.1899
7919,2023-04-10 15:23:28.535997+00:00,4087.1699
7920,2023-04-10 15:23:29.364893+00:00,4087.1599
7921,2023-04-10 15:23:30.191235+00:00,4087.1699
7922,2023-04-10 15:23:31.057852+00:00,4087.1699
7923,2023-04-10 15:23:31.931948+00:00,4087.1599
7924,2023-04-10 15:23:32.791593+00:00,4087.1101
7925,2023-04-10 15:23:33.615781+00:00,4087.04
7926,2023-04-10 15:23:34.439951+00:00,4087.01
7927,2023-04-10 15:23:35.372992+00:00,4087.0
7928,2023-04-10 15:23:36.214509+00:00,4086.99
7929,2023-04-10 15:23:37.039002+00:00,4086.99
7930,2023-04-10 15:23:37.905583+00:00,4087.01
7931,2023-04-10 15:23:38.729206+00:00,4087.02
7932,2023-04-10 15:23:39.550285+00:00,4087.02
7933,2023-04-10 15:23:40.418496+00:00,4086.97
7934,2023-04-10 15:23:41.243490+00:00,4086.8999
7935,2023-04-10 15:23:42.142793+00:00,4086.8899
7936,2023-04-10 15:23:42.968151+00:00,4086.8899
7937,2023-04-10 15:23:43.800570+00:00,4086.9099
7938,2023-04-10 15:23:44.665275+00:00,4086.9199
7939,2023-04-10 15:23:45.517047+00:00,4086.9399
7940,2023-04-10 15:23:46.340499+00:00,4086.95
7941,2023-04-10 15:23:47.163184+00:00,4086.97
7942,2023-04-10 15:23:47.988291+00:00,4086.97
7943,2023-04-10 15:23:48.814723+00:00,4086.9399
7944,2023-04-10 15:23:49.686875+00:00,4086.9099
7945,2023-04-10 15:23:50.551965+00:00,4086.6299
7946,2023-04-10 15:23:51.379523+00:00,4086.6201
7947,2023-04-10 15:23:52.240663+00:00,4086.6299
7948,2023-04-10 15:23:53.110755+00:00,4086.6299
7949,2023-04-10 15:23:53.934232+00:00,4086.6799
7950,2023-04-10 15:23:54.780167+00:00,4086.6201
7951,2023-04-10 15:23:55.613114+00:00,4086.4199
7952,2023-04-10 15:23:56.439905+00:00,4086.3899
7953,2023-04-10 15:23:57.265703+00:00,4086.3899
7954,2023-04-10 15:23:58.133789+00:00,4086.3601
7955,2023-04-10 15:23:58.961336+00:00,4086.3601
7956,2023-04-10 15:23:59.863764+00:00,4086.3
7957,2023-04-10 15:24:00.729006+00:00,4086.3201
7958,2023-04-10 15:24:01.561593+00:00,4086.28
7959,2023-04-10 15:24:02.505214+00:00,4086.1299
7960,2023-04-10 15:24:03.333227+00:00,4086.1599
7961,2023-04-10 15:24:04.162782+00:00,4086.05
7962,2023-04-10 15:24:05.032121+00:00,4086.05
7963,2023-04-10 15:24:05.855303+00:00,4086.03
7964,2023-04-10 15:24:06.717516+00:00,4086.04
7965,2023-04-10 15:24:07.543907+00:00,4086.0601
7966,2023-04-10 15:24:08.367449+00:00,4085.78
7967,2023-04-10 15:24:09.195156+00:00,4085.76
7968,2023-04-10 15:24:10.030433+00:00,4085.76
7969,2023-04-10 15:24:10.899596+00:00,4085.77
7970,2023-04-10 15:24:11.726433+00:00,4085.75
7971,2023-04-10 15:24:12.592492+00:00,4085.74
7972,2023-04-10 15:24:13.423958+00:00,4085.6899
7973,2023-04-10 15:24:14.253777+00:00,4085.6899
7974,2023-04-10 15:24:15.087015+00:00,4085.6899
7975,2023-04-10 15:24:15.917382+00:00,4085.6499
7976,2023-04-10 15:24:16.745348+00:00,4085.28
7977,2023-04-10 15:24:17.606159+00:00,4085.27
7978,2023-04-10 15:24:18.466963+00:00,4085.26
7979,2023-04-10 15:24:19.297297+00:00,4085.25
7980,2023-04-10 15:24:20.126213+00:00,4085.29
7981,2023-04-10 15:24:20.991492+00:00,4085.29
7982,2023-04-10 15:24:21.814746+00:00,4085.3501
7983,2023-04-10 15:24:22.683598+00:00,4085.3799
7984,2023-04-10 15:24:23.512838+00:00,4085.3601
7985,2023-04-10 15:24:24.337688+00:00,4085.29
7986,2023-04-10 15:24:25.156175+00:00,4085.26
7987,2023-04-10 15:24:25.975258+00:00,4085.26
7988,2023-04-10 15:24:26.825611+00:00,4085.23
7989,2023-04-10 15:24:27.652205+00:00,4085.1799
7990,2023-04-10 15:24:28.513610+00:00,4085.22
7991,2023-04-10 15:24:29.342190+00:00,4085.22
7992,2023-04-10 15:24:30.163993+00:00,4085.2
7993,2023-04-10 15:24:31.032431+00:00,4085.2
7994,2023-04-10 15:24:31.864578+00:00,4085.1699
7995,2023-04-10 15:24:32.694417+00:00,4085.1899
7996,2023-04-10 15:24:33.512266+00:00,4085.05
7997,2023-04-10 15:24:34.383715+00:00,4085.01
7998,2023-04-10 15:24:35.210266+00:00,4085.01
7999,2023-04-10 15:24:36.083877+00:00,4085.01
8000,2023-04-10 15:24:36.913741+00:00,4084.98
8001,2023-04-10 15:24:37.740186+00:00,4084.97
8002,2023-04-10 15:24:38.570010+00:00,4084.96
8003,2023-04-10 15:24:39.444376+00:00,4084.98
8004,2023-04-10 15:24:40.313403+00:00,4084.99
8005,2023-04-10 15:24:41.178057+00:00,4084.8701
8006,2023-04-10 15:24:42.047599+00:00,4084.8701
8007,2023-04-10 15:24:42.872470+00:00,4084.8601
8008,2023-04-10 15:24:43.700590+00:00,4084.8601
8009,2023-04-10 15:24:44.536855+00:00,4084.8501
8010,2023-04-10 15:24:45.374444+00:00,4084.8401
8011,2023-04-10 15:24:46.195407+00:00,4084.8501
8012,2023-04-10 15:24:47.025743+00:00,4084.8501
8013,2023-04-10 15:24:47.844458+00:00,4084.8401
8014,2023-04-10 15:24:48.711676+00:00,4084.9199
8015,2023-04-10 15:24:49.538547+00:00,4084.9199
8016,2023-04-10 15:24:50.439550+00:00,4084.9399
8017,2023-04-10 15:24:51.266540+00:00,4084.98
8018,2023-04-10 15:24:52.135639+00:00,4084.98
8019,2023-04-10 15:24:52.957445+00:00,4084.98
8020,2023-04-10 15:24:53.847418+00:00,4084.9299
8021,2023-04-10 15:24:54.671895+00:00,4084.8899
8022,2023-04-10 15:24:55.538933+00:00,4084.8601
8023,2023-04-10 15:24:56.363332+00:00,4084.8899
8024,2023-04-10 15:24:57.231655+00:00,4084.8999
8025,2023-04-10 15:24:58.062829+00:00,4084.8999
8026,2023-04-10 15:24:58.921005+00:00,4084.8701
8027,2023-04-10 15:24:59.784963+00:00,4084.8701
8028,2023-04-10 15:25:00.685108+00:00,4084.8899
8029,2023-04-10 15:25:01.506050+00:00,4084.99
8030,2023-04-10 15:25:02.406103+00:00,4085.05
8031,2023-04-10 15:25:03.233441+00:00,4085.04
8032,2023-04-10 15:25:04.059684+00:00,4085.04
8033,2023-04-10 15:25:04.928423+00:00,4085.0
8034,2023-04-10 15:25:05.756969+00:00,4084.97
8035,2023-04-10 15:25:06.581224+00:00,4084.9399
8036,2023-04-10 15:25:07.482235+00:00,4084.8301
8037,2023-04-10 15:25:08.309877+00:00,4084.95
8038,2023-04-10 15:25:09.165465+00:00,4085.04
8039,2023-04-10 15:25:09.989994+00:00,4085.04
8040,2023-04-10 15:25:10.815996+00:00,4085.0601
8041,2023-04-10 15:25:11.643760+00:00,4084.99
8042,2023-04-10 15:25:12.482504+00:00,4084.9199
8043,2023-04-10 15:25:13.348663+00:00,4085.01
8044,2023-04-10 15:25:14.169345+00:00,4085.0601
8045,2023-04-10 15:25:14.987194+00:00,4085.0601
8046,2023-04-10 15:25:15.882034+00:00,4085.1001
8047,2023-04-10 15:25:16.746707+00:00,4085.1399
8048,2023-04-10 15:25:17.576800+00:00,4085.1299
8049,2023-04-10 15:25:18.441072+00:00,4085.1001
8050,2023-04-10 15:25:19.261853+00:00,4085.1201
8051,2023-04-10 15:25:20.129339+00:00,4085.0701
8052,2023-04-10 15:25:20.956919+00:00,4085.0701
8053,2023-04-10 15:25:21.784342+00:00,4085.0901
8054,2023-04-10 15:25:22.629729+00:00,4085.0801
8055,2023-04-10 15:25:23.456112+00:00,4085.05
8056,2023-04-10 15:25:24.286344+00:00,4085.05
8057,2023-04-10 15:25:25.151573+00:00,4085.01
8058,2023-04-10 15:25:26.024117+00:00,4085.01
8059,2023-04-10 15:25:26.850455+00:00,4085.0
8060,2023-04-10 15:25:27.672137+00:00,4085.0
8061,2023-04-10 15:25:28.507106+00:00,4084.9299
8062,2023-04-10 15:25:29.339289+00:00,4084.8601
8063,2023-04-10 15:25:30.160907+00:00,4084.8501
8064,2023-04-10 15:25:31.052059+00:00,4084.8501
8065,2023-04-10 15:25:31.914982+00:00,4084.8799
8066,2023-04-10 15:25:32.786925+00:00,4084.95
8067,2023-04-10 15:25:33.656154+00:00,4084.98
8068,2023-04-10 15:25:34.517677+00:00,4084.8701
8069,2023-04-10 15:25:35.384446+00:00,4084.8
8070,2023-04-10 15:25:36.210230+00:00,4084.75
8071,2023-04-10 15:25:37.039922+00:00,4084.75
8072,2023-04-10 15:25:37.865252+00:00,4084.75
8073,2023-04-10 15:25:38.694291+00:00,4084.7
8074,2023-04-10 15:25:39.523661+00:00,4084.73
8075,2023-04-10 15:25:40.353417+00:00,4084.75
8076,2023-04-10 15:25:41.170994+00:00,4084.76
8077,2023-04-10 15:25:42.038873+00:00,4084.76
8078,2023-04-10 15:25:42.901181+00:00,4084.78
8079,2023-04-10 15:25:43.730046+00:00,4084.77
8080,2023-04-10 15:25:44.555288+00:00,4084.78
8081,2023-04-10 15:25:45.386072+00:00,4084.75
8082,2023-04-10 15:25:46.209640+00:00,4084.71
8083,2023-04-10 15:25:47.041645+00:00,4084.71
8084,2023-04-10 15:25:47.863360+00:00,4084.6899
8085,2023-04-10 15:25:48.736121+00:00,4084.6899
8086,2023-04-10 15:25:49.557790+00:00,4084.71
8087,2023-04-10 15:25:50.418971+00:00,4084.6899
8088,2023-04-10 15:25:51.240156+00:00,4084.71
8089,2023-04-10 15:25:52.067332+00:00,4084.71
8090,2023-04-10 15:25:52.897321+00:00,4084.76
8091,2023-04-10 15:25:53.763989+00:00,4084.72
8092,2023-04-10 15:25:54.631667+00:00,4084.72
8093,2023-04-10 15:25:55.494751+00:00,4084.7
8094,2023-04-10 15:25:56.325379+00:00,4084.6899
8095,2023-04-10 15:25:57.152336+00:00,4084.6899
8096,2023-04-10 15:25:57.974751+00:00,4084.6899
8097,2023-04-10 15:25:58.805730+00:00,4084.72
8098,2023-04-10 15:25:59.628076+00:00,4084.79
8099,2023-04-10 15:26:00.491663+00:00,4084.8201
8100,2023-04-10 15:26:01.357818+00:00,4084.97
8101,2023-04-10 15:26:02.179701+00:00,4085.01
8102,2023-04-10 15:26:03.073359+00:00,4085.01
8103,2023-04-10 15:26:03.933263+00:00,4084.99
8104,2023-04-10 15:26:04.758444+00:00,4084.9199
8105,2023-04-10 15:26:05.583796+00:00,4084.9199
8106,2023-04-10 15:26:06.404620+00:00,4084.8501
8107,2023-04-10 15:26:07.226355+00:00,4084.8
8108,2023-04-10 15:26:08.053432+00:00,4084.8
8109,2023-04-10 15:26:08.881637+00:00,4084.75
8110,2023-04-10 15:26:09.712008+00:00,4084.78
8111,2023-04-10 15:26:10.617353+00:00,4084.7
8112,2023-04-10 15:26:11.438136+00:00,4084.6899
8113,2023-04-10 15:26:12.261446+00:00,4084.71
8114,2023-04-10 15:26:13.126545+00:00,4084.73
8115,2023-04-10 15:26:13.994430+00:00,4084.73
8116,2023-04-10 15:26:14.822205+00:00,4084.73
8117,2023-04-10 15:26:15.649881+00:00,4084.72
8118,2023-04-10 15:26:16.480967+00:00,4084.74
8119,2023-04-10 15:26:17.307008+00:00,4084.72
8120,2023-04-10 15:26:18.175998+00:00,4084.75
8121,2023-04-10 15:26:19.007278+00:00,4084.75
8122,2023-04-10 15:26:19.831488+00:00,4084.75
8123,2023-04-10 15:26:20.657497+00:00,4084.77
8124,2023-04-10 15:26:21.519796+00:00,4084.75
8125,2023-04-10 15:26:22.424683+00:00,4084.72
8126,2023-04-10 15:26:23.243776+00:00,4084.77
8127,2023-04-10 15:26:24.065283+00:00,4084.77
8128,2023-04-10 15:26:24.890044+00:00,4084.76
8129,2023-04-10 15:26:25.757007+00:00,4084.79
8130,2023-04-10 15:26:26.589382+00:00,4084.79
8131,2023-04-10 15:26:27.413181+00:00,4084.8701
8132,2023-04-10 15:26:28.281591+00:00,4084.8601
8133,2023-04-10 15:26:29.187755+00:00,4084.8601
8134,2023-04-10 15:26:30.023326+00:00,4084.8601
8135,2023-04-10 15:26:30.922319+00:00,4084.8601
8136,2023-04-10 15:26:31.758956+00:00,4084.96
8137,2023-04-10 15:26:32.581558+00:00,4085.0
8138,2023-04-10 15:26:33.450339+00:00,4085.0
8139,2023-04-10 15:26:34.354768+00:00,4084.97
8140,2023-04-10 15:26:35.179847+00:00,4084.97
8141,2023-04-10 15:26:36.010223+00:00,4084.97
8142,2023-04-10 15:26:36.856590+00:00,4085.0
8143,2023-04-10 15:26:37.707992+00:00,4085.01
8144,2023-04-10 15:26:38.535811+00:00,4084.98
8145,2023-04-10 15:26:39.499723+00:00,4085.0601
8146,2023-04-10 15:26:40.321108+00:00,4085.1001
8147,2023-04-10 15:26:41.185807+00:00,4085.1399
8148,2023-04-10 15:26:42.010824+00:00,4085.1399
8149,2023-04-10 15:26:42.835512+00:00,4085.1399
8150,2023-04-10 15:26:43.661696+00:00,4085.1499
8151,2023-04-10 15:26:44.486926+00:00,4085.1299
8152,2023-04-10 15:26:45.354872+00:00,4085.1499
8153,2023-04-10 15:26:46.230266+00:00,4085.1299
8154,2023-04-10 15:26:47.058502+00:00,4085.1299
8155,2023-04-10 15:26:47.881280+00:00,4085.1899
8156,2023-04-10 15:26:48.813463+00:00,4085.2
8157,2023-04-10 15:26:49.677982+00:00,4085.1699
8158,2023-04-10 15:26:50.506403+00:00,4085.1399
8159,2023-04-10 15:26:51.335183+00:00,4085.49
8160,2023-04-10 15:26:52.201646+00:00,4085.54
8161,2023-04-10 15:26:53.028119+00:00,4085.54
8162,2023-04-10 15:26:53.852386+00:00,4085.6101
8163,2023-04-10 15:26:54.720728+00:00,4085.6499
8164,2023-04-10 15:26:55.546103+00:00,4085.6499
8165,2023-04-10 15:26:56.412641+00:00,4085.6399
8166,2023-04-10 15:26:57.277911+00:00,4085.54
8167,2023-04-10 15:26:58.099870+00:00,4085.54
8168,2023-04-10 15:26:58.969751+00:00,4085.54
8169,2023-04-10 15:26:59.799782+00:00,4085.55
8170,2023-04-10 15:27:00.661620+00:00,4085.5701
8171,2023-04-10 15:27:01.492605+00:00,4085.5901
8172,2023-04-10 15:27:02.364914+00:00,4085.6399
8173,2023-04-10 15:27:03.230775+00:00,4085.6699
8174,2023-04-10 15:27:04.057700+00:00,4085.6699
8175,2023-04-10 15:27:04.884206+00:00,4085.6499
8176,2023-04-10 15:27:05.708137+00:00,4085.6499
8177,2023-04-10 15:27:06.600510+00:00,4085.72
8178,2023-04-10 15:27:07.428697+00:00,4085.74
8179,2023-04-10 15:27:08.259772+00:00,4085.71
8180,2023-04-10 15:27:09.131867+00:00,4085.7
8181,2023-04-10 15:27:09.995058+00:00,4085.7
8182,2023-04-10 15:27:10.855803+00:00,4085.8201
8183,2023-04-10 15:27:11.676925+00:00,4085.9199
8184,2023-04-10 15:27:12.544314+00:00,4085.9399
8185,2023-04-10 15:27:13.374780+00:00,4085.9299
8186,2023-04-10 15:27:14.197145+00:00,4085.8999
8187,2023-04-10 15:27:15.032143+00:00,4085.8999
8188,2023-04-10 15:27:15.904248+00:00,4085.79
8189,2023-04-10 15:27:16.728733+00:00,4085.6599
8190,2023-04-10 15:27:17.599185+00:00,4085.5901
8191,2023-04-10 15:27:18.423519+00:00,4085.53
8192,2023-04-10 15:27:19.291509+00:00,4085.55
8193,2023-04-10 15:27:20.112455+00:00,4085.55
8194,2023-04-10 15:27:20.941412+00:00,4085.52
8195,2023-04-10 15:27:21.774601+00:00,4085.5801
8196,2023-04-10 15:27:22.603022+00:00,4085.5801
8197,2023-04-10 15:27:23.430900+00:00,4085.5801
8198,2023-04-10 15:27:24.297419+00:00,4085.5901
8199,2023-04-10 15:27:25.126712+00:00,4085.6201
8200,2023-04-10 15:27:25.951910+00:00,4085.6201
8201,2023-04-10 15:27:26.783950+00:00,4085.6101
8202,2023-04-10 15:27:27.653073+00:00,4085.6899
8203,2023-04-10 15:27:28.481545+00:00,4085.78
8204,2023-04-10 15:27:29.303191+00:00,4085.8301
8205,2023-04-10 15:27:30.167975+00:00,4085.8201
8206,2023-04-10 15:27:31.035787+00:00,4085.8201
8207,2023-04-10 15:27:31.861036+00:00,4085.8201
8208,2023-04-10 15:27:32.685761+00:00,4085.78
8209,2023-04-10 15:27:33.557644+00:00,4085.79
8210,2023-04-10 15:27:34.423097+00:00,4085.79
8211,2023-04-10 15:27:35.250858+00:00,4085.8101
8212,2023-04-10 15:27:36.120414+00:00,4085.8101
8213,2023-04-10 15:27:36.944567+00:00,4085.76
8214,2023-04-10 15:27:37.770774+00:00,4085.77
8215,2023-04-10 15:27:38.598257+00:00,4085.79
8216,2023-04-10 15:27:39.423455+00:00,4085.77
8217,2023-04-10 15:27:40.300137+00:00,4085.77
8218,2023-04-10 15:27:41.170207+00:00,4085.8899
8219,2023-04-10 15:27:41.998149+00:00,4085.8899
8220,2023-04-10 15:27:42.824976+00:00,4085.8501
8221,2023-04-10 15:27:43.657216+00:00,4085.8799
8222,2023-04-10 15:27:44.520556+00:00,4085.8501
8223,2023-04-10 15:27:45.340727+00:00,4085.9399
8224,2023-04-10 15:27:46.277613+00:00,4085.8899
8225,2023-04-10 15:27:47.143180+00:00,4085.8501
8226,2023-04-10 15:27:47.967436+00:00,4085.8501
8227,2023-04-10 15:27:48.790723+00:00,4085.79
8228,2023-04-10 15:27:49.616446+00:00,4085.8101
8229,2023-04-10 15:27:50.471356+00:00,4085.8201
8230,2023-04-10 15:27:51.293345+00:00,4085.75
8231,2023-04-10 15:27:52.120582+00:00,4085.73
8232,2023-04-10 15:27:52.947058+00:00,4085.73
8233,2023-04-10 15:27:53.777337+00:00,4085.73
8234,2023-04-10 15:27:54.605865+00:00,4085.6699
8235,2023-04-10 15:27:55.431271+00:00,4085.6699
8236,2023-04-10 15:27:56.261648+00:00,4085.73
8237,2023-04-10 15:27:57.090656+00:00,4085.73
8238,2023-04-10 15:27:57.958216+00:00,4085.73
8239,2023-04-10 15:27:58.779251+00:00,4085.7
8240,2023-04-10 15:27:59.650532+00:00,4085.76
8241,2023-04-10 15:28:00.482430+00:00,4085.78
8242,2023-04-10 15:28:01.353371+00:00,4085.8201
8243,2023-04-10 15:28:02.220824+00:00,4085.8401
8244,2023-04-10 15:28:03.121717+00:00,4085.8701
8245,2023-04-10 15:28:03.949996+00:00,4085.8701
8246,2023-04-10 15:28:04.817977+00:00,4085.8301
8247,2023-04-10 15:28:05.640594+00:00,4085.8201
8248,2023-04-10 15:28:06.464885+00:00,4085.8
8249,2023-04-10 15:28:07.281945+00:00,4085.72
8250,2023-04-10 15:28:08.113794+00:00,4085.7
8251,2023-04-10 15:28:09.014990+00:00,4085.7
8252,2023-04-10 15:28:09.881127+00:00,4085.6899
8253,2023-04-10 15:28:10.772328+00:00,4085.71
8254,2023-04-10 15:28:11.592381+00:00,4085.6699
8255,2023-04-10 15:28:12.419248+00:00,4085.5901
8256,2023-04-10 15:28:13.295893+00:00,4085.5901
8257,2023-04-10 15:28:14.144454+00:00,4085.5901
8258,2023-04-10 15:28:14.972166+00:00,4085.54
8259,2023-04-10 15:28:15.825727+00:00,4085.46
8260,2023-04-10 15:28:16.653305+00:00,4085.47
8261,2023-04-10 15:28:17.519590+00:00,4085.46
8262,2023-04-10 15:28:18.459245+00:00,4085.45
8263,2023-04-10 15:28:19.324536+00:00,4085.46
8264,2023-04-10 15:28:20.148991+00:00,4085.4399
8265,2023-04-10 15:28:21.020615+00:00,4085.4399
8266,2023-04-10 15:28:21.897357+00:00,4085.3799
8267,2023-04-10 15:28:22.722419+00:00,4085.29
8268,2023-04-10 15:28:23.544244+00:00,4085.25
8269,2023-04-10 15:28:24.369896+00:00,4085.1899
8270,2023-04-10 15:28:25.201861+00:00,4084.98
8271,2023-04-10 15:28:26.071599+00:00,4084.98
8272,2023-04-10 15:28:26.891951+00:00,4084.9399
8273,2023-04-10 15:28:27.752145+00:00,4084.96
8274,2023-04-10 15:28:28.585034+00:00,4084.9199
8275,2023-04-10 15:28:29.485493+00:00,4084.8899
8276,2023-04-10 15:28:30.309409+00:00,4084.8799
8277,2023-04-10 15:28:31.142092+00:00,4084.8799
8278,2023-04-10 15:28:31.972196+00:00,4084.8501
8279,2023-04-10 15:28:32.795986+00:00,4084.8401
8280,2023-04-10 15:28:33.627750+00:00,4084.8701
8281,2023-04-10 15:28:34.446298+00:00,4084.8301
8282,2023-04-10 15:28:35.311427+00:00,4084.8201
8283,2023-04-10 15:28:36.137515+00:00,4084.8501
8284,2023-04-10 15:28:36.978623+00:00,4084.8501
8285,2023-04-10 15:28:37.800783+00:00,4084.8501
8286,2023-04-10 15:28:38.625702+00:00,4084.8999
8287,2023-04-10 15:28:39.455415+00:00,4084.8999
8288,2023-04-10 15:28:40.276522+00:00,4084.9099
8289,2023-04-10 15:28:41.137995+00:00,4084.9099
8290,2023-04-10 15:28:41.991733+00:00,4084.9299
8291,2023-04-10 15:28:42.813764+00:00,4084.9399
8292,2023-04-10 15:28:43.637029+00:00,4084.8799
8293,2023-04-10 15:28:44.464217+00:00,4084.8301
8294,2023-04-10 15:28:45.328399+00:00,4084.8501
8295,2023-04-10 15:28:46.201370+00:00,4084.8799
8296,2023-04-10 15:28:47.062600+00:00,4084.8799
8297,2023-04-10 15:28:47.928563+00:00,4084.9399
8298,2023-04-10 15:28:48.753279+00:00,4085.0801
8299,2023-04-10 15:28:49.623885+00:00,4085.1799
8300,2023-04-10 15:28:50.490418+00:00,4085.2
8301,2023-04-10 15:28:51.324345+00:00,4085.22
8302,2023-04-10 15:28:52.185782+00:00,4085.23
8303,2023-04-10 15:28:53.013665+00:00,4085.23
8304,2023-04-10 15:28:53.844849+00:00,4085.2
8305,2023-04-10 15:28:54.714924+00:00,4085.21
8306,2023-04-10 15:28:55.580489+00:00,4085.21
8307,2023-04-10 15:28:56.406841+00:00,4085.2
8308,2023-04-10 15:28:57.273122+00:00,4085.22
8309,2023-04-10 15:28:58.141360+00:00,4085.22
8310,2023-04-10 15:28:58.962909+00:00,4085.22
8311,2023-04-10 15:28:59.830066+00:00,4085.1799
8312,2023-04-10 15:29:00.656373+00:00,4085.1899
8313,2023-04-10 15:29:01.523884+00:00,4085.28
8314,2023-04-10 15:29:02.356193+00:00,4085.3401
8315,2023-04-10 15:29:03.182674+00:00,4085.3101
8316,2023-04-10 15:29:04.055830+00:00,4085.3101
8317,2023-04-10 15:29:04.881402+00:00,4085.3401
8318,2023-04-10 15:29:05.708968+00:00,4085.3101
8319,2023-04-10 15:29:06.602346+00:00,4085.3101
8320,2023-04-10 15:29:07.468669+00:00,4085.28
8321,2023-04-10 15:29:08.295269+00:00,4085.29
8322,2023-04-10 15:29:09.153417+00:00,4085.29
8323,2023-04-10 15:29:09.976177+00:00,4085.5801
8324,2023-04-10 15:29:10.878775+00:00,4085.6899
8325,2023-04-10 15:29:11.744363+00:00,4085.74
