ID,Time,SPX
17287,2023-04-13 17:39:09.642011+00:00,4132.73
17288,2023-04-13 17:39:10.505255+00:00,4132.7002
17289,2023-04-13 17:39:11.412008+00:00,4132.7002
17290,2023-04-13 17:39:12.273433+00:00,4132.71
17291,2023-04-13 17:39:13.137290+00:00,4132.71
17292,2023-04-13 17:39:13.997858+00:00,4132.71
17293,2023-04-13 17:39:14.891517+00:00,4132.7002
17294,2023-04-13 17:39:15.713786+00:00,4132.6802
17295,2023-04-13 17:39:16.604672+00:00,4132.6099
17296,2023-04-13 17:39:17.530561+00:00,4132.6001
17297,2023-04-13 17:39:18.433048+00:00,4132.4902
17298,2023-04-13 17:39:19.255117+00:00,4132.3398
17299,2023-04-13 17:39:20.145697+00:00,4132.3101
17300,2023-04-13 17:39:20.976047+00:00,4132.3101
17301,2023-04-13 17:39:21.794492+00:00,4132.3198
17302,2023-04-13 17:39:22.679974+00:00,4132.3301
17303,2023-04-13 17:39:23.657438+00:00,4132.3901
17304,2023-04-13 17:39:24.561062+00:00,4132.3901
17305,2023-04-13 17:39:25.435883+00:00,4132.4102
17306,2023-04-13 17:39:26.257214+00:00,4132.4302
17307,2023-04-13 17:39:27.109521+00:00,4132.4302
17308,2023-04-13 17:39:27.929945+00:00,4132.4399
17309,2023-04-13 17:39:28.817848+00:00,4132.4702
17310,2023-04-13 17:39:29.746213+00:00,4132.54
17311,2023-04-13 17:39:30.635444+00:00,4132.6201
17312,2023-04-13 17:39:31.502922+00:00,4132.6602
17313,2023-04-13 17:39:32.332431+00:00,4132.6602
17314,2023-04-13 17:39:33.225143+00:00,4132.71
17315,2023-04-13 17:39:34.118969+00:00,4132.71
17316,2023-04-13 17:39:34.941883+00:00,4132.7202
17317,2023-04-13 17:39:35.875727+00:00,4132.7002
17318,2023-04-13 17:39:36.743015+00:00,4132.75
17319,2023-04-13 17:39:37.675181+00:00,4132.6899
17320,2023-04-13 17:39:38.567409+00:00,4132.6602
17321,2023-04-13 17:39:39.430749+00:00,4132.6499
17322,2023-04-13 17:39:40.328119+00:00,4132.6699
17323,2023-04-13 17:39:41.213094+00:00,4132.6401
17324,2023-04-13 17:39:42.108180+00:00,4132.6401
17325,2023-04-13 17:39:43.070948+00:00,4132.6299
17326,2023-04-13 17:39:44.004067+00:00,4132.6602
17327,2023-04-13 17:39:44.916553+00:00,4132.9902
17328,2023-04-13 17:39:45.814326+00:00,4132.9902
17329,2023-04-13 17:39:46.699771+00:00,4132.9902
17330,2023-04-13 17:39:47.591040+00:00,4132.9502
17331,2023-04-13 17:39:48.421429+00:00,4132.9702
17332,2023-04-13 17:39:49.282995+00:00,4132.9702
17333,2023-04-13 17:39:50.168574+00:00,4133.02
17334,2023-04-13 17:39:51.062322+00:00,4133.02
17335,2023-04-13 17:39:51.954967+00:00,4133.0498
17336,2023-04-13 17:39:52.846253+00:00,4133.0698
17337,2023-04-13 17:39:53.743074+00:00,4133.2598
17338,2023-04-13 17:39:54.634453+00:00,4133.2202
17339,2023-04-13 17:39:55.532444+00:00,4133.2202
17340,2023-04-13 17:39:56.420441+00:00,4133.2002
17341,2023-04-13 17:39:57.244570+00:00,4133.1602
17342,2023-04-13 17:39:58.175958+00:00,4133.1299
17343,2023-04-13 17:39:58.998347+00:00,4133.1299
17344,2023-04-13 17:39:59.883151+00:00,4133.1401
17345,2023-04-13 17:40:00.710206+00:00,4133.1201
17346,2023-04-13 17:40:01.533335+00:00,4133.1001
17347,2023-04-13 17:40:02.506968+00:00,4133.1401
17348,2023-04-13 17:40:03.402688+00:00,4133.1099
17349,2023-04-13 17:40:04.222852+00:00,4133.0898
17350,2023-04-13 17:40:05.044217+00:00,4133.0898
17351,2023-04-13 17:40:05.868715+00:00,4132.98
17352,2023-04-13 17:40:06.754149+00:00,4132.8599
17353,2023-04-13 17:40:07.649640+00:00,4132.75
17354,2023-04-13 17:40:08.535628+00:00,4132.7598
17355,2023-04-13 17:40:09.426300+00:00,4132.8799
17356,2023-04-13 17:40:10.252520+00:00,4132.9702
17357,2023-04-13 17:40:11.155060+00:00,4133.0
17358,2023-04-13 17:40:12.078688+00:00,4133.0
17359,2023-04-13 17:40:13.012663+00:00,4132.98
17360,2023-04-13 17:40:13.941903+00:00,4134.1299
17361,2023-04-13 17:40:14.762578+00:00,4134.2598
17362,2023-04-13 17:40:15.579884+00:00,4134.1602
17363,2023-04-13 17:40:16.405796+00:00,4134.1802
17364,2023-04-13 17:40:17.230653+00:00,4134.1802
17365,2023-04-13 17:40:18.157827+00:00,4134.1899
17366,2023-04-13 17:40:18.981181+00:00,4134.1899
17367,2023-04-13 17:40:19.864348+00:00,4134.3901
17368,2023-04-13 17:40:20.751936+00:00,4134.46
17369,2023-04-13 17:40:21.650685+00:00,4134.5
17370,2023-04-13 17:40:22.538215+00:00,4134.6001
17371,2023-04-13 17:40:23.430132+00:00,4134.6201
17372,2023-04-13 17:40:24.328100+00:00,4134.5601
17373,2023-04-13 17:40:25.256801+00:00,4134.5098
17374,2023-04-13 17:40:26.145447+00:00,4134.5098
17375,2023-04-13 17:40:27.039415+00:00,4134.5098
17376,2023-04-13 17:40:27.870373+00:00,4134.48
17377,2023-04-13 17:40:28.767551+00:00,4134.4702
17378,2023-04-13 17:40:29.693167+00:00,4134.4902
17379,2023-04-13 17:40:30.520601+00:00,4134.4702
17380,2023-04-13 17:40:31.448041+00:00,4134.5298
17381,2023-04-13 17:40:32.375229+00:00,4134.5498
17382,2023-04-13 17:40:33.195601+00:00,4134.5801
17383,2023-04-13 17:40:34.085355+00:00,4134.5801
17384,2023-04-13 17:40:34.966567+00:00,4134.6299
17385,2023-04-13 17:40:35.863272+00:00,4134.6802
17386,2023-04-13 17:40:36.759382+00:00,4134.7202
17387,2023-04-13 17:40:37.743331+00:00,4134.79
17388,2023-04-13 17:40:38.635804+00:00,4134.77
17389,2023-04-13 17:40:39.455493+00:00,4134.8799
17390,2023-04-13 17:40:40.320034+00:00,4135.02
17391,2023-04-13 17:40:41.179275+00:00,4135.0698
17392,2023-04-13 17:40:42.070149+00:00,4135.0698
17393,2023-04-13 17:40:42.957103+00:00,4135.0801
17394,2023-04-13 17:40:44.440269+00:00,4135.0098
17395,2023-04-13 17:40:45.337140+00:00,4135.0
17396,2023-04-13 17:40:46.224817+00:00,4135.0
17397,2023-04-13 17:40:47.116137+00:00,4135.0
17398,2023-04-13 17:40:47.949449+00:00,4134.9502
17399,2023-04-13 17:40:48.844767+00:00,4134.98
17400,2023-04-13 17:40:49.821265+00:00,4134.9902
17401,2023-04-13 17:40:50.730442+00:00,4134.9502
17402,2023-04-13 17:40:51.550405+00:00,4134.9502
17403,2023-04-13 17:40:52.444621+00:00,4134.9502
17404,2023-04-13 17:40:53.305817+00:00,4135.0
17405,2023-04-13 17:40:54.194596+00:00,4135.1699
17406,2023-04-13 17:40:55.125036+00:00,4135.1699
17407,2023-04-13 17:40:56.092160+00:00,4135.3198
17408,2023-04-13 17:40:57.027135+00:00,4135.3301
17409,2023-04-13 17:40:57.890308+00:00,4135.3599
17410,2023-04-13 17:40:58.718435+00:00,4135.5898
17411,2023-04-13 17:40:59.576488+00:00,4135.5698
17412,2023-04-13 17:41:00.465015+00:00,4135.5698
17413,2023-04-13 17:41:01.284273+00:00,4135.52
17414,2023-04-13 17:41:02.171727+00:00,4135.5801
17415,2023-04-13 17:41:03.155050+00:00,4135.6499
17416,2023-04-13 17:41:04.042765+00:00,4135.6499
17417,2023-04-13 17:41:04.975444+00:00,4135.6699
17418,2023-04-13 17:41:05.796061+00:00,4135.73
17419,2023-04-13 17:41:06.660002+00:00,4135.7798
17420,2023-04-13 17:41:07.543990+00:00,4135.8701
17421,2023-04-13 17:41:08.439629+00:00,4135.8198
17422,2023-04-13 17:41:09.370391+00:00,4135.8301
17423,2023-04-13 17:41:10.257857+00:00,4135.77
17424,2023-04-13 17:41:11.280021+00:00,4135.7598
17425,2023-04-13 17:41:12.108774+00:00,4135.7598
17426,2023-04-13 17:41:12.995891+00:00,4135.7798
17427,2023-04-13 17:41:13.814654+00:00,4135.77
17428,2023-04-13 17:41:14.701481+00:00,4135.79
17429,2023-04-13 17:41:15.596623+00:00,4135.73
17430,2023-04-13 17:41:16.489317+00:00,4135.7998
17431,2023-04-13 17:41:17.313291+00:00,4135.7998
17432,2023-04-13 17:41:18.239778+00:00,4135.8701
17433,2023-04-13 17:41:19.063514+00:00,4135.8701
17434,2023-04-13 17:41:19.998380+00:00,4136.0
17435,2023-04-13 17:41:20.869784+00:00,4136.02
17436,2023-04-13 17:41:21.801725+00:00,4136.04
17437,2023-04-13 17:41:22.687601+00:00,4136.04
17438,2023-04-13 17:41:23.554050+00:00,4136.0098
17439,2023-04-13 17:41:24.488289+00:00,4136.0098
17440,2023-04-13 17:41:25.346861+00:00,4136.0
17441,2023-04-13 17:41:26.232060+00:00,4135.9102
17442,2023-04-13 17:41:27.209345+00:00,4135.8901
17443,2023-04-13 17:41:28.146254+00:00,4135.7798
17444,2023-04-13 17:41:28.966816+00:00,4135.7798
17445,2023-04-13 17:41:29.850960+00:00,4135.7402
17446,2023-04-13 17:41:30.741372+00:00,4135.71
17447,2023-04-13 17:41:31.561689+00:00,4135.6899
17448,2023-04-13 17:41:32.384540+00:00,4135.7598
17449,2023-04-13 17:41:33.280396+00:00,4135.8301
17450,2023-04-13 17:41:34.204824+00:00,4135.8901
17451,2023-04-13 17:41:35.095900+00:00,4135.8901
17452,2023-04-13 17:41:35.954439+00:00,4135.9702
17453,2023-04-13 17:41:36.772325+00:00,4136.0
17454,2023-04-13 17:41:37.662985+00:00,4135.98
17455,2023-04-13 17:41:38.552444+00:00,4136.0098
17456,2023-04-13 17:41:39.413256+00:00,4136.04
17457,2023-04-13 17:41:40.394553+00:00,4136.0298
17458,2023-04-13 17:41:41.283091+00:00,4136.04
17459,2023-04-13 17:41:42.212179+00:00,4136.0498
17460,2023-04-13 17:41:43.146913+00:00,4136.1899
17461,2023-04-13 17:41:44.046504+00:00,4136.1899
17462,2023-04-13 17:41:44.931281+00:00,4136.23
17463,2023-04-13 17:41:45.755279+00:00,4136.1699
17464,2023-04-13 17:41:46.652389+00:00,4136.1299
17465,2023-04-13 17:41:47.544291+00:00,4136.1499
17466,2023-04-13 17:41:48.404022+00:00,4136.1802
17467,2023-04-13 17:41:49.293586+00:00,4136.1201
17468,2023-04-13 17:41:50.165130+00:00,4136.1001
17469,2023-04-13 17:41:51.112411+00:00,4136.1001
17470,2023-04-13 17:41:52.009956+00:00,4136.1299
17471,2023-04-13 17:41:52.906215+00:00,4136.1201
17472,2023-04-13 17:41:53.792485+00:00,4136.0698
17473,2023-04-13 17:41:54.695365+00:00,4136.0
17474,2023-04-13 17:41:55.558426+00:00,4136.02
17475,2023-04-13 17:41:56.450356+00:00,4136.0498
17476,2023-04-13 17:41:57.349959+00:00,4136.0098
17477,2023-04-13 17:41:58.216842+00:00,4136.0601
17478,2023-04-13 17:41:59.080908+00:00,4136.0601
17479,2023-04-13 17:41:59.991811+00:00,4136.04
17480,2023-04-13 17:42:00.819136+00:00,4135.96
17481,2023-04-13 17:42:01.750462+00:00,4136.0
17482,2023-04-13 17:42:02.685729+00:00,4136.0298
17483,2023-04-13 17:42:03.505130+00:00,4136.02
17484,2023-04-13 17:42:04.437650+00:00,4136.0498
17485,2023-04-13 17:42:05.327309+00:00,4136.1201
17486,2023-04-13 17:42:06.164192+00:00,4136.1201
17487,2023-04-13 17:42:07.130416+00:00,4136.1099
17488,2023-04-13 17:42:08.020014+00:00,4136.1099
17489,2023-04-13 17:42:08.913363+00:00,4136.0698
17490,2023-04-13 17:42:09.806590+00:00,4136.1001
17491,2023-04-13 17:42:10.740124+00:00,4136.04
17492,2023-04-13 17:42:11.602515+00:00,4136.0
17493,2023-04-13 17:42:12.563709+00:00,4135.9702
17494,2023-04-13 17:42:13.464924+00:00,4136.0
17495,2023-04-13 17:42:14.357514+00:00,4136.1201
17496,2023-04-13 17:42:15.247696+00:00,4136.1699
17497,2023-04-13 17:42:16.072588+00:00,4136.1699
17498,2023-04-13 17:42:16.974698+00:00,4136.1299
17499,2023-04-13 17:42:17.907389+00:00,4136.1001
17500,2023-04-13 17:42:18.800561+00:00,4136.1201
17501,2023-04-13 17:42:19.665001+00:00,4136.1499
17502,2023-04-13 17:42:20.529868+00:00,4136.21
17503,2023-04-13 17:42:21.393006+00:00,4136.2402
17504,2023-04-13 17:42:22.289030+00:00,4136.25
17505,2023-04-13 17:42:23.179744+00:00,4136.23
17506,2023-04-13 17:42:24.064943+00:00,4136.23
17507,2023-04-13 17:42:24.956597+00:00,4136.2402
17508,2023-04-13 17:42:25.849271+00:00,4136.2002
17509,2023-04-13 17:42:26.748343+00:00,4136.1299
17510,2023-04-13 17:42:27.646222+00:00,4136.0898
17511,2023-04-13 17:42:28.537066+00:00,4136.04
17512,2023-04-13 17:42:29.436936+00:00,4136.04
17513,2023-04-13 17:42:30.328350+00:00,4136.0498
17514,2023-04-13 17:42:31.188173+00:00,4136.1499
17515,2023-04-13 17:42:32.023748+00:00,4136.1499
17516,2023-04-13 17:42:32.846848+00:00,4136.1602
17517,2023-04-13 17:42:33.750324+00:00,4136.23
17518,2023-04-13 17:42:34.570537+00:00,4136.6899
17519,2023-04-13 17:42:35.460652+00:00,4136.6899
17520,2023-04-13 17:42:36.440013+00:00,4136.6602
17521,2023-04-13 17:42:37.373082+00:00,4136.6401
17522,2023-04-13 17:42:38.202792+00:00,4136.6299
17523,2023-04-13 17:42:39.070929+00:00,4136.6299
17524,2023-04-13 17:42:39.896330+00:00,4136.6099
17525,2023-04-13 17:42:40.719882+00:00,4136.6099
17526,2023-04-13 17:42:41.587120+00:00,4136.6099
17527,2023-04-13 17:42:42.455362+00:00,4136.6099
17528,2023-04-13 17:42:43.357942+00:00,4136.5898
17529,2023-04-13 17:42:44.248545+00:00,4136.4902
17530,2023-04-13 17:42:45.139186+00:00,4136.4902
17531,2023-04-13 17:42:46.129916+00:00,4136.46
17532,2023-04-13 17:42:47.024148+00:00,4136.4502
17533,2023-04-13 17:42:47.954125+00:00,4136.3701
17534,2023-04-13 17:42:48.834711+00:00,4136.3301
17535,2023-04-13 17:42:49.719645+00:00,4136.2998
17536,2023-04-13 17:42:50.544655+00:00,4136.3198
17537,2023-04-13 17:42:51.436029+00:00,4136.29
17538,2023-04-13 17:42:52.258544+00:00,4136.29
17539,2023-04-13 17:42:53.178380+00:00,4136.3101
17540,2023-04-13 17:42:54.102845+00:00,4136.3101
17541,2023-04-13 17:42:54.990084+00:00,4136.3198
17542,2023-04-13 17:42:55.879826+00:00,4136.3101
17543,2023-04-13 17:42:56.776790+00:00,4136.2798
17544,2023-04-13 17:42:57.663483+00:00,4136.2798
17545,2023-04-13 17:42:58.563885+00:00,4136.2598
17546,2023-04-13 17:42:59.451062+00:00,4136.25
17547,2023-04-13 17:43:00.343027+00:00,4136.2798
17548,2023-04-13 17:43:01.203718+00:00,4136.2598
17549,2023-04-13 17:43:02.068140+00:00,4136.2598
17550,2023-04-13 17:43:02.953923+00:00,4136.2202
17551,2023-04-13 17:43:03.841706+00:00,4136.1899
17552,2023-04-13 17:43:04.823386+00:00,4136.2002
17553,2023-04-13 17:43:05.758112+00:00,4136.2998
17554,2023-04-13 17:43:06.621061+00:00,4136.3198
17555,2023-04-13 17:43:07.442622+00:00,4136.3101
17556,2023-04-13 17:43:08.341861+00:00,4136.27
17557,2023-04-13 17:43:09.275388+00:00,4136.27
17558,2023-04-13 17:43:10.099487+00:00,4136.27
17559,2023-04-13 17:43:10.974822+00:00,4136.2998
17560,2023-04-13 17:43:11.865959+00:00,4136.2998
17561,2023-04-13 17:43:12.756234+00:00,4136.71
17562,2023-04-13 17:43:13.576447+00:00,4136.6602
17563,2023-04-13 17:43:14.469301+00:00,4136.6099
17564,2023-04-13 17:43:15.331636+00:00,4136.5498
17565,2023-04-13 17:43:16.152260+00:00,4136.52
17566,2023-04-13 17:43:17.019683+00:00,4136.52
17567,2023-04-13 17:43:17.843001+00:00,4136.5
17568,2023-04-13 17:43:18.671663+00:00,4136.5601
17569,2023-04-13 17:43:19.574224+00:00,4136.5898
17570,2023-04-13 17:43:20.469946+00:00,4136.5801
17571,2023-04-13 17:43:21.401229+00:00,4136.5898
17572,2023-04-13 17:43:22.220004+00:00,4136.6099
17573,2023-04-13 17:43:23.197264+00:00,4136.6802
17574,2023-04-13 17:43:24.124728+00:00,4136.6802
17575,2023-04-13 17:43:25.010800+00:00,4136.6802
17576,2023-04-13 17:43:25.907387+00:00,4136.7002
17577,2023-04-13 17:43:26.801319+00:00,4136.6699
17578,2023-04-13 17:43:27.691876+00:00,4136.6201
17579,2023-04-13 17:43:28.618675+00:00,4136.5801
17580,2023-04-13 17:43:29.506054+00:00,4136.52
17581,2023-04-13 17:43:30.489980+00:00,4136.5
17582,2023-04-13 17:43:31.377227+00:00,4136.4302
17583,2023-04-13 17:43:32.266329+00:00,4136.3599
17584,2023-04-13 17:43:33.085089+00:00,4136.3599
17585,2023-04-13 17:43:33.977035+00:00,4136.3301
17586,2023-04-13 17:43:34.866847+00:00,4136.3501
17587,2023-04-13 17:43:35.798952+00:00,4136.3501
17588,2023-04-13 17:43:36.657942+00:00,4136.3101
17589,2023-04-13 17:43:37.576478+00:00,4136.2798
17590,2023-04-13 17:43:38.506751+00:00,4136.27
17591,2023-04-13 17:43:39.402899+00:00,4136.2598
17592,2023-04-13 17:43:40.230971+00:00,4136.2202
17593,2023-04-13 17:43:41.116343+00:00,4136.2202
17594,2023-04-13 17:43:41.940110+00:00,4136.1899
17595,2023-04-13 17:43:42.834124+00:00,4136.1699
17596,2023-04-13 17:43:43.856666+00:00,4136.1699
17597,2023-04-13 17:43:44.749926+00:00,4136.1602
17598,2023-04-13 17:43:45.683216+00:00,4136.1299
17599,2023-04-13 17:43:46.601275+00:00,4136.1499
17600,2023-04-13 17:43:47.588293+00:00,4136.1602
17601,2023-04-13 17:43:48.478223+00:00,4136.1299
17602,2023-04-13 17:43:49.367354+00:00,4136.1201
17603,2023-04-13 17:43:50.258109+00:00,4136.1001
17604,2023-04-13 17:43:51.153330+00:00,4136.1001
17605,2023-04-13 17:43:52.058072+00:00,4136.04
17606,2023-04-13 17:43:52.926145+00:00,4136.0498
17607,2023-04-13 17:43:53.813811+00:00,4136.1899
17608,2023-04-13 17:43:54.700988+00:00,4136.1899
17609,2023-04-13 17:43:55.591697+00:00,4136.2202
17610,2023-04-13 17:43:56.417457+00:00,4136.2202
17611,2023-04-13 17:43:57.382504+00:00,4136.2002
17612,2023-04-13 17:43:58.269994+00:00,4136.1699
17613,2023-04-13 17:43:59.162479+00:00,4136.1499
17614,2023-04-13 17:44:00.184577+00:00,4136.1699
17615,2023-04-13 17:44:01.121162+00:00,4136.1699
17616,2023-04-13 17:44:02.097780+00:00,4136.1802
17617,2023-04-13 17:44:02.985550+00:00,4136.1602
17618,2023-04-13 17:44:03.870882+00:00,4136.0698
17619,2023-04-13 17:44:04.695751+00:00,4136.04
17620,2023-04-13 17:44:05.555551+00:00,4136.1802
17621,2023-04-13 17:44:06.443349+00:00,4136.1099
17622,2023-04-13 17:44:07.334715+00:00,4136.1299
17623,2023-04-13 17:44:08.237227+00:00,4136.2002
17624,2023-04-13 17:44:09.122606+00:00,4136.2002
17625,2023-04-13 17:44:10.013538+00:00,4136.2998
17626,2023-04-13 17:44:10.881907+00:00,4136.3398
17627,2023-04-13 17:44:11.776635+00:00,4136.3599
17628,2023-04-13 17:44:12.668039+00:00,4136.4902
17629,2023-04-13 17:44:13.555945+00:00,4136.5601
17630,2023-04-13 17:44:14.441902+00:00,4136.5498
17631,2023-04-13 17:44:15.307852+00:00,4136.5601
17632,2023-04-13 17:44:16.238259+00:00,4136.6499
17633,2023-04-13 17:44:17.059761+00:00,4136.6499
17634,2023-04-13 17:44:17.945320+00:00,4136.6001
17635,2023-04-13 17:44:18.833137+00:00,4136.5801
17636,2023-04-13 17:44:19.698038+00:00,4136.5698
17637,2023-04-13 17:44:20.525396+00:00,4136.5698
17638,2023-04-13 17:44:21.448984+00:00,4136.5801
17639,2023-04-13 17:44:22.311985+00:00,4136.5801
17640,2023-04-13 17:44:23.133502+00:00,4136.5498
17641,2023-04-13 17:44:24.021395+00:00,4136.5498
17642,2023-04-13 17:44:24.916994+00:00,4136.5601
17643,2023-04-13 17:44:25.842827+00:00,4136.5698
17644,2023-04-13 17:44:26.731008+00:00,4136.6001
17645,2023-04-13 17:44:27.616982+00:00,4136.6401
17646,2023-04-13 17:44:28.444045+00:00,4136.7402
17647,2023-04-13 17:44:29.264752+00:00,4136.79
17648,2023-04-13 17:44:30.156976+00:00,4136.7798
17649,2023-04-13 17:44:30.980398+00:00,4136.7798
17650,2023-04-13 17:44:31.869455+00:00,4136.7998
17651,2023-04-13 17:44:32.803514+00:00,4136.8701
17652,2023-04-13 17:44:33.626306+00:00,4136.9399
17653,2023-04-13 17:44:34.552223+00:00,4136.8999
17654,2023-04-13 17:44:35.479251+00:00,4136.9502
17655,2023-04-13 17:44:36.368080+00:00,4136.96
17656,2023-04-13 17:44:37.188649+00:00,4136.98
17657,2023-04-13 17:44:38.077627+00:00,4136.98
17658,2023-04-13 17:44:38.896628+00:00,4136.9399
17659,2023-04-13 17:44:39.789953+00:00,4136.8999
17660,2023-04-13 17:44:40.683975+00:00,4136.8501
17661,2023-04-13 17:44:41.574003+00:00,4136.8101
17662,2023-04-13 17:44:42.469610+00:00,4136.79
17663,2023-04-13 17:44:43.329061+00:00,4136.7598
17664,2023-04-13 17:44:44.217907+00:00,4136.79
17665,2023-04-13 17:44:45.102131+00:00,4136.79
17666,2023-04-13 17:44:46.034446+00:00,4136.75
17667,2023-04-13 17:44:47.015986+00:00,4136.6602
17668,2023-04-13 17:44:47.883557+00:00,4136.6299
17669,2023-04-13 17:44:48.814894+00:00,4136.5698
17670,2023-04-13 17:44:49.749531+00:00,4136.5698
17671,2023-04-13 17:44:50.641291+00:00,4136.5498
17672,2023-04-13 17:44:51.544500+00:00,4136.54
17673,2023-04-13 17:44:52.436665+00:00,4136.5298
17674,2023-04-13 17:44:53.301873+00:00,4136.54
17675,2023-04-13 17:44:54.230930+00:00,4136.5098
17676,2023-04-13 17:44:55.158985+00:00,4136.52
17677,2023-04-13 17:44:56.088935+00:00,4136.52
17678,2023-04-13 17:44:56.985244+00:00,4136.5
17679,2023-04-13 17:44:57.869403+00:00,4136.4902
17680,2023-04-13 17:44:58.766136+00:00,4136.5098
17681,2023-04-13 17:44:59.691432+00:00,4136.46
17682,2023-04-13 17:45:00.584869+00:00,4136.4502
17683,2023-04-13 17:45:01.571022+00:00,4136.48
17684,2023-04-13 17:45:02.488373+00:00,4136.54
17685,2023-04-13 17:45:03.319444+00:00,4136.5098
17686,2023-04-13 17:45:04.161762+00:00,4136.5
17687,2023-04-13 17:45:05.055607+00:00,4136.5
17688,2023-04-13 17:45:05.980023+00:00,4136.46
17689,2023-04-13 17:45:06.806032+00:00,4136.4902
17690,2023-04-13 17:45:07.694059+00:00,4136.4902
17691,2023-04-13 17:45:08.587754+00:00,4136.48
17692,2023-04-13 17:45:09.406182+00:00,4136.5098
17693,2023-04-13 17:45:10.393445+00:00,4136.5298
17694,2023-04-13 17:45:11.255700+00:00,4136.5
17695,2023-04-13 17:45:12.139458+00:00,4136.5
17696,2023-04-13 17:45:13.892347+00:00,4136.5801
17697,2023-04-13 17:45:14.822759+00:00,4136.6001
17698,2023-04-13 17:45:15.645677+00:00,4136.6001
17699,2023-04-13 17:45:16.504086+00:00,4136.6401
17700,2023-04-13 17:45:17.392544+00:00,4136.6099
17701,2023-04-13 17:45:18.214147+00:00,4136.6499
17702,2023-04-13 17:45:19.192202+00:00,4136.6699
17703,2023-04-13 17:45:20.120234+00:00,4136.6699
17704,2023-04-13 17:45:20.983613+00:00,4136.7202
17705,2023-04-13 17:45:21.970742+00:00,4136.6802
17706,2023-04-13 17:45:22.834220+00:00,4136.6401
17707,2023-04-13 17:45:23.657336+00:00,4136.6602
17708,2023-04-13 17:45:24.583082+00:00,4136.6802
17709,2023-04-13 17:45:25.477805+00:00,4136.8398
17710,2023-04-13 17:45:26.397654+00:00,4136.77
17711,2023-04-13 17:45:27.290219+00:00,4136.8101
17712,2023-04-13 17:45:28.111622+00:00,4136.8101
17713,2023-04-13 17:45:29.006572+00:00,4136.75
17714,2023-04-13 17:45:29.973809+00:00,4136.71
17715,2023-04-13 17:45:30.901044+00:00,4136.71
17716,2023-04-13 17:45:32.564719+00:00,4136.7002
17717,2023-04-13 17:45:33.553378+00:00,4136.7002
17718,2023-04-13 17:45:34.441116+00:00,4136.6899
17719,2023-04-13 17:45:35.262782+00:00,4136.6401
17720,2023-04-13 17:45:36.150592+00:00,4136.6401
17721,2023-04-13 17:45:37.086613+00:00,4136.5898
17722,2023-04-13 17:45:37.977448+00:00,4136.5698
17723,2023-04-13 17:45:38.795832+00:00,4136.52
17724,2023-04-13 17:45:39.663824+00:00,4136.5098
17725,2023-04-13 17:45:40.559291+00:00,4136.4902
17726,2023-04-13 17:45:41.454895+00:00,4136.73
17727,2023-04-13 17:45:42.275784+00:00,4136.71
17728,2023-04-13 17:45:43.205970+00:00,4136.8599
17729,2023-04-13 17:45:44.630802+00:00,4136.8999
17730,2023-04-13 17:45:45.562510+00:00,4136.8901
17731,2023-04-13 17:45:46.454450+00:00,4136.9199
17732,2023-04-13 17:45:47.380993+00:00,4136.9199
17733,2023-04-13 17:45:48.210215+00:00,4136.9702
17734,2023-04-13 17:45:49.072710+00:00,4136.9702
17735,2023-04-13 17:45:49.894909+00:00,4137.0
17736,2023-04-13 17:45:50.784438+00:00,4137.0098
17737,2023-04-13 17:45:51.672893+00:00,4136.9302
17738,2023-04-13 17:45:52.557278+00:00,4136.9399
17739,2023-04-13 17:45:53.382848+00:00,4136.98
17740,2023-04-13 17:45:54.390479+00:00,4137.2598
17741,2023-04-13 17:45:55.281597+00:00,4137.2202
17742,2023-04-13 17:45:56.207594+00:00,4137.21
17743,2023-04-13 17:45:57.146369+00:00,4137.21
17744,2023-04-13 17:45:58.043106+00:00,4137.1802
17745,2023-04-13 17:45:58.874408+00:00,4137.1499
17746,2023-04-13 17:45:59.851839+00:00,4137.1201
17747,2023-04-13 17:46:00.713470+00:00,4137.1299
17748,2023-04-13 17:46:01.600152+00:00,4137.2002
17749,2023-04-13 17:46:02.492976+00:00,4137.1299
17750,2023-04-13 17:46:03.323986+00:00,4137.1401
17751,2023-04-13 17:46:04.191404+00:00,4137.1099
17752,2023-04-13 17:46:05.082332+00:00,4137.1099
17753,2023-04-13 17:46:05.975297+00:00,4137.0098
17754,2023-04-13 17:46:06.869504+00:00,4136.96
17755,2023-04-13 17:46:07.755807+00:00,4136.96
17756,2023-04-13 17:46:08.645335+00:00,4136.7998
17757,2023-04-13 17:46:09.541761+00:00,4136.7402
17758,2023-04-13 17:46:10.428691+00:00,4136.77
17759,2023-04-13 17:46:11.319941+00:00,4136.7598
17760,2023-04-13 17:46:12.215503+00:00,4136.7202
17761,2023-04-13 17:46:13.037284+00:00,4136.7202
17762,2023-04-13 17:46:13.859082+00:00,4136.73
17763,2023-04-13 17:46:14.750980+00:00,4136.71
17764,2023-04-13 17:46:15.732618+00:00,4136.7798
17765,2023-04-13 17:46:16.552765+00:00,4136.7998
17766,2023-04-13 17:46:17.445468+00:00,4136.8198
17767,2023-04-13 17:46:18.375073+00:00,4136.9502
17768,2023-04-13 17:46:19.218914+00:00,4137.0098
17769,2023-04-13 17:46:20.043726+00:00,4137.0098
17770,2023-04-13 17:46:21.024295+00:00,4137.0601
17771,2023-04-13 17:46:21.850696+00:00,4137.0601
17772,2023-04-13 17:46:22.669983+00:00,4137.02
